Scrape_Timestamp,Days_to_Departure,Departure_Date,Day_of_Week,Departure_Time,Arrival_Time,Source_City,Destination_City,Airline,Flight_Number,Total_Duration_Mins,Number_of_Stops,CO2_Emissions_Grams,Price_Level,Flight_Category,Price_INR
2026-06-13 12:58:30,1,2026-06-14,Sunday,4:45 AM,6:15 AM,AMD,BOM,Akasa Air,,90,0,49000,Typical,Best,3356
2026-06-13 12:58:30,1,2026-06-14,Sunday,4:45 AM,6:15 AM,AMD,BOM,Akasa Air,,90,0,49000,Typical,Cheapest,3356
2026-06-13 12:58:43,3,2026-06-16,Tuesday,4:00 AM,5:30 AM,AMD,BOM,IndiGo,,90,0,52000,Typical,Best,3124
2026-06-13 12:58:43,3,2026-06-16,Tuesday,4:00 AM,5:30 AM,AMD,BOM,IndiGo,,90,0,52000,Typical,Cheapest,3124
2026-06-13 12:59:00,7,2026-06-20,Saturday,4:00 AM,5:30 AM,AMD,BOM,IndiGo,,90,0,52000,Typical,Best,3124
2026-06-13 12:59:00,7,2026-06-20,Saturday,4:00 AM,5:30 AM,AMD,BOM,IndiGo,,90,0,52000,Typical,Cheapest,3124
2026-06-13 12:59:16,14,2026-06-27,Saturday,4:00 AM,5:30 AM,AMD,BOM,IndiGo,,90,0,52000,Typical,Best,3124
2026-06-13 12:59:16,14,2026-06-27,Saturday,4:00 AM,5:30 AM,AMD,BOM,IndiGo,,90,0,52000,Typical,Cheapest,3124
2026-06-13 12:59:30,30,2026-07-13,Monday,1:15 AM,2:55 AM,AMD,BOM,IndiGo,,100,0,53000,Typical,Best,3124
2026-06-13 12:59:30,30,2026-07-13,Monday,1:15 AM,2:55 AM,AMD,BOM,IndiGo,,100,0,53000,Typical,Cheapest,3124
2026-06-13 12:59:42,60,2026-08-12,Wednesday,1:15 AM,2:55 AM,AMD,BOM,IndiGo,,100,0,53000,Typical,Best,3124
2026-06-13 12:59:42,60,2026-08-12,Wednesday,1:15 AM,2:55 AM,AMD,BOM,IndiGo,,100,0,53000,Typical,Cheapest,3124
2026-06-13 12:59:54,1,2026-06-14,Sunday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,64000,,Best,5027
2026-06-13 12:59:54,1,2026-06-14,Sunday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,64000,,Cheapest,5027
2026-06-13 13:00:10,3,2026-06-16,Tuesday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,64000,High,Best,5200
2026-06-13 13:00:10,3,2026-06-16,Tuesday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,64000,High,Cheapest,5200
2026-06-13 13:00:25,7,2026-06-20,Saturday,6:15 AM,7:55 AM,AMD,DEL,IndiGo,,100,0,79000,Typical,Best,4904
2026-06-13 13:00:25,7,2026-06-20,Saturday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,64000,Typical,Cheapest,4849
2026-06-13 13:00:40,14,2026-06-27,Saturday,5:00 AM,6:45 AM,AMD,DEL,IndiGo,,105,0,64000,Typical,Best,4849
2026-06-13 13:00:40,14,2026-06-27,Saturday,5:00 AM,6:45 AM,AMD,DEL,IndiGo,,105,0,64000,Typical,Cheapest,4849
2026-06-13 13:00:53,30,2026-07-13,Monday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,65000,Typical,Best,4849
2026-06-13 13:00:53,30,2026-07-13,Monday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,65000,Typical,Cheapest,4849
2026-06-13 13:01:09,60,2026-08-12,Wednesday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,65000,High,Best,4959
2026-06-13 13:01:09,60,2026-08-12,Wednesday,12:05 AM,2:00 AM,AMD,DEL,IndiGo,,115,0,65000,High,Cheapest,4959
2026-06-13 13:01:27,1,2026-06-14,Sunday,10:45 PM,1:10 AM,AMD,BLR,IndiGo,,145,0,91000,High,Best,6327
2026-06-13 13:01:27,1,2026-06-14,Sunday,10:45 PM,1:10 AM,AMD,BLR,IndiGo,,145,0,91000,High,Cheapest,6327
2026-06-13 13:01:38,3,2026-06-16,Tuesday,11:15 PM,4:40 AM,AMD,BLR,IndiGo,OM 121,325,1,121000,Typical,Best,6029
2026-06-13 13:01:38,3,2026-06-16,Tuesday,11:15 PM,4:40 AM,AMD,BLR,IndiGo,OM 121,325,1,121000,Typical,Cheapest,6029
2026-06-13 13:01:56,7,2026-06-20,Saturday,4:55 PM,7:15 PM,AMD,BLR,IndiGo,,140,0,97000,Typical,Best,5918
2026-06-13 13:01:56,7,2026-06-20,Saturday,4:55 PM,7:15 PM,AMD,BLR,IndiGo,,140,0,97000,Typical,Cheapest,5918
2026-06-13 13:02:12,14,2026-06-27,Saturday,10:45 PM,1:10 AM,AMD,BLR,IndiGo,,145,0,97000,High,Best,6149
2026-06-13 13:02:12,14,2026-06-27,Saturday,10:45 PM,1:10 AM,AMD,BLR,IndiGo,,145,0,97000,High,Cheapest,6149
2026-06-13 13:02:25,30,2026-07-13,Monday,8:20 AM,10:45 AM,AMD,BLR,IndiGo,,145,0,98000,Typical,Best,4880
2026-06-13 13:02:25,30,2026-07-13,Monday,8:20 AM,10:45 AM,AMD,BLR,IndiGo,,145,0,98000,Typical,Cheapest,4880
2026-06-13 13:02:38,60,2026-08-12,Wednesday,7:45 PM,10:05 PM,AMD,BLR,IndiGo,,140,0,94000,Typical,Best,4913
2026-06-13 13:02:38,60,2026-08-12,Wednesday,7:45 PM,10:05 PM,AMD,BLR,IndiGo,,140,0,94000,Typical,Cheapest,4913
2026-06-13 13:02:56,1,2026-06-14,Sunday,8:45 PM,3:10 AM,AMD,HYD,IndiGo,NQ 102,385,1,102000,Typical,Best,5963
2026-06-13 13:02:56,1,2026-06-14,Sunday,8:45 PM,3:10 AM,AMD,HYD,IndiGo,NQ 102,385,1,102000,Typical,Cheapest,5963
2026-06-13 13:03:08,3,2026-06-16,Tuesday,9:25 PM,2:10 AM,AMD,HYD,IndiGo,OM 103,285,1,103000,Typical,Best,5899
2026-06-13 13:03:08,3,2026-06-16,Tuesday,9:25 PM,2:10 AM,AMD,HYD,IndiGo,OM 103,285,1,103000,Typical,Cheapest,5899
2026-06-13 13:03:20,7,2026-06-20,Saturday,8:45 PM,3:10 AM,AMD,HYD,IndiGo,NQ 102,385,1,102000,Typical,Best,5963
2026-06-13 13:03:20,7,2026-06-20,Saturday,8:45 PM,3:10 AM,AMD,HYD,IndiGo,NQ 102,385,1,102000,Typical,Cheapest,5963
2026-06-13 13:03:33,14,2026-06-27,Saturday,6:30 AM,8:10 AM,AMD,HYD,IndiGo,,100,0,78000,Typical,Best,6189
2026-06-13 13:03:33,14,2026-06-27,Saturday,8:05 AM,1:20 PM,AMD,HYD,IndiGo,OM 118,315,1,118000,Typical,Cheapest,5963
2026-06-13 13:03:45,30,2026-07-13,Monday,6:20 AM,8:10 AM,AMD,HYD,IndiGo,,110,0,79000,Typical,Best,5784
2026-06-13 13:03:45,30,2026-07-13,Monday,1:15 AM,7:20 AM,AMD,HYD,IndiGo,OM 111,365,1,111000,Typical,Cheapest,5756
2026-06-13 13:03:58,60,2026-08-12,Wednesday,5:40 PM,8:30 PM,AMD,HYD,Star Air,DC 179,170,1,179000,High,Best,5500
2026-06-13 13:03:58,60,2026-08-12,Wednesday,5:40 PM,8:30 PM,AMD,HYD,Star Air,DC 179,170,1,179000,High,Cheapest,5500
2026-06-13 13:04:12,1,2026-06-14,Sunday,1:15 AM,6:05 AM,AMD,MAA,IndiGo,OM 132,290,1,132000,High,Best,7156
2026-06-13 13:04:12,1,2026-06-14,Sunday,1:15 AM,6:05 AM,AMD,MAA,IndiGo,OM 132,290,1,132000,High,Cheapest,7156
2026-06-13 13:04:29,3,2026-06-16,Tuesday,4:50 PM,7:15 PM,AMD,MAA,IndiGo,,145,0,101000,High,Best,7448
2026-06-13 13:04:29,3,2026-06-16,Tuesday,8:45 PM,5:25 AM,AMD,MAA,IndiGo,NQ 125,520,1,125000,High,Cheapest,7300
2026-06-13 13:04:45,7,2026-06-20,Saturday,4:50 PM,7:15 PM,AMD,MAA,IndiGo,,145,0,101000,High,Best,7310
2026-06-13 13:04:45,7,2026-06-20,Saturday,4:50 PM,7:15 PM,AMD,MAA,IndiGo,,145,0,101000,High,Cheapest,7310
2026-06-13 13:04:59,14,2026-06-27,Saturday,5:05 PM,9:30 PM,AMD,MAA,IndiGo,OM 132,265,1,132000,Typical,Best,6924
2026-06-13 13:04:59,14,2026-06-27,Saturday,8:30 AM,3:30 PM,AMD,MAA,IndiGo,YD 128,420,1,128000,Typical,Cheapest,6881
2026-06-13 13:05:15,30,2026-07-13,Monday,2:40 AM,7:20 AM,AMD,MAA,IndiGo,NQ 123,280,1,123000,High,Best,6611
2026-06-13 13:05:15,30,2026-07-13,Monday,2:40 AM,7:20 AM,AMD,MAA,IndiGo,NQ 123,280,1,123000,High,Cheapest,6611
2026-06-13 13:05:26,60,2026-08-12,Wednesday,6:50 AM,9:15 AM,AMD,MAA,IndiGo,,145,0,104000,High,Best,6573
2026-06-13 13:05:26,60,2026-08-12,Wednesday,6:50 AM,9:15 AM,AMD,MAA,IndiGo,,145,0,104000,High,Cheapest,6573
2026-06-13 13:05:42,1,2026-06-14,Sunday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,110000,High,Best,11976
2026-06-13 13:05:42,1,2026-06-14,Sunday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,110000,High,Cheapest,11976
2026-06-13 13:05:53,3,2026-06-16,Tuesday,5:10 PM,7:50 PM,AMD,CCU,IndiGo,,160,0,116000,High,Best,9233
2026-06-13 13:05:53,3,2026-06-16,Tuesday,5:10 PM,7:50 PM,AMD,CCU,IndiGo,,160,0,116000,High,Cheapest,9233
2026-06-13 13:06:07,7,2026-06-20,Saturday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,110000,High,Best,8147
2026-06-13 13:06:07,7,2026-06-20,Saturday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,110000,High,Cheapest,8147
2026-06-13 13:06:17,14,2026-06-27,Saturday,9:20 AM,12:00 PM,AMD,CCU,IndiGo,,160,0,110000,Typical,Best,7365
2026-06-13 13:06:17,14,2026-06-27,Saturday,9:20 AM,12:00 PM,AMD,CCU,IndiGo,,160,0,110000,Typical,Cheapest,7365
2026-06-13 13:06:30,30,2026-07-13,Monday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,112000,Typical,Best,6750
2026-06-13 13:06:30,30,2026-07-13,Monday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,112000,Typical,Cheapest,6750
2026-06-13 13:06:43,60,2026-08-12,Wednesday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,113000,High,Best,6750
2026-06-13 13:06:43,60,2026-08-12,Wednesday,10:00 PM,12:40 AM,AMD,CCU,IndiGo,,160,0,113000,High,Cheapest,6750
2026-06-13 13:06:54,1,2026-06-14,Sunday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Typical,Best,3397
2026-06-13 13:06:54,1,2026-06-14,Sunday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Typical,Cheapest,3397
2026-06-13 13:07:11,3,2026-06-16,Tuesday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Typical,Best,3581
2026-06-13 13:07:11,3,2026-06-16,Tuesday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Typical,Cheapest,3581
2026-06-13 13:07:26,7,2026-06-20,Saturday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Low,Best,3397
2026-06-13 13:07:26,7,2026-06-20,Saturday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Low,Cheapest,3397
2026-06-13 13:07:40,14,2026-06-27,Saturday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Low,Best,3397
2026-06-13 13:07:40,14,2026-06-27,Saturday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,53000,Low,Cheapest,3397
2026-06-13 13:07:58,30,2026-07-13,Monday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,50000,Typical,Best,3397
2026-06-13 13:07:58,30,2026-07-13,Monday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,50000,Typical,Cheapest,3397
2026-06-13 13:08:09,60,2026-08-12,Wednesday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,50000,Typical,Best,3397
2026-06-13 13:08:09,60,2026-08-12,Wednesday,2:40 AM,3:50 AM,AMD,PNQ,IndiGo,,70,0,50000,Typical,Cheapest,3397
2026-06-13 13:08:21,1,2026-06-14,Sunday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:08:21,1,2026-06-14,Sunday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:08:33,3,2026-06-16,Tuesday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:08:33,3,2026-06-16,Tuesday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:08:44,7,2026-06-20,Saturday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:08:44,7,2026-06-20,Saturday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:08:56,14,2026-06-27,Saturday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:08:56,14,2026-06-27,Saturday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:09:05,30,2026-07-13,Monday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:09:05,30,2026-07-13,Monday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:09:23,60,2026-08-12,Wednesday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 156,130,1,156000,Typical,Best,4039
2026-06-13 13:09:23,60,2026-08-12,Wednesday,4:15 PM,6:25 PM,AMD,STV,Star Air,GA 156,130,1,156000,Typical,Cheapest,4039
2026-06-13 13:09:38,1,2026-06-14,Sunday,8:55 AM,8:00 PM,AMD,VTZ,IndiGo,MI 127,665,1,127000,High,Best,10239
2026-06-13 13:09:38,1,2026-06-14,Sunday,8:55 AM,8:00 PM,AMD,VTZ,IndiGo,MI 127,665,1,127000,High,Cheapest,10239
2026-06-13 13:09:51,3,2026-06-16,Tuesday,6:30 AM,2:25 PM,AMD,VTZ,IndiGo,YD 127,475,1,127000,High,Best,10098
2026-06-13 13:09:51,3,2026-06-16,Tuesday,6:30 AM,2:25 PM,AMD,VTZ,IndiGo,YD 127,475,1,127000,High,Cheapest,10098
2026-06-13 13:10:06,7,2026-06-20,Saturday,2:00 PM,8:00 PM,AMD,VTZ,IndiGo,MI 131,360,1,131000,High,Best,9905
2026-06-13 13:10:06,7,2026-06-20,Saturday,2:00 PM,8:00 PM,AMD,VTZ,IndiGo,MI 131,360,1,131000,High,Cheapest,9905
2026-06-13 13:10:22,14,2026-06-27,Saturday,8:30 AM,2:25 PM,AMD,VTZ,IndiGo,YD 127,355,1,127000,High,Best,9953
2026-06-13 13:10:22,14,2026-06-27,Saturday,2:00 PM,8:00 PM,AMD,VTZ,IndiGo,MI 131,360,1,131000,High,Cheapest,9674
2026-06-13 13:10:37,30,2026-07-13,Monday,8:30 AM,2:25 PM,AMD,VTZ,IndiGo,YD 129,355,1,129000,Typical,Best,8737
2026-06-13 13:10:37,30,2026-07-13,Monday,6:20 AM,2:25 PM,AMD,VTZ,IndiGo,YD 129,485,1,129000,Typical,Cheapest,8622
2026-06-13 13:10:49,60,2026-08-12,Wednesday,6:20 AM,12:30 PM,AMD,VTZ,IndiGo,YD 135,370,1,135000,High,Best,8575
2026-06-13 13:10:49,60,2026-08-12,Wednesday,6:20 AM,12:30 PM,AMD,VTZ,IndiGo,YD 135,370,1,135000,High,Cheapest,8575
2026-06-13 13:11:01,1,2026-06-14,Sunday,7:45 AM,9:35 AM,AMD,JAI,IndiGo,,110,0,50000,Typical,Best,6556
2026-06-13 13:11:01,1,2026-06-14,Sunday,7:45 AM,9:35 AM,AMD,JAI,IndiGo,,110,0,50000,Typical,Cheapest,6556
2026-06-13 13:11:12,3,2026-06-16,Tuesday,12:05 AM,6:15 AM,AMD,JAI,IndiGo,EL 95,370,1,95000,Typical,Best,6542
2026-06-13 13:11:12,3,2026-06-16,Tuesday,12:05 AM,6:15 AM,AMD,JAI,IndiGo,EL 95,370,1,95000,Typical,Cheapest,6542
2026-06-13 13:11:24,7,2026-06-20,Saturday,9:05 PM,10:45 PM,AMD,JAI,IndiGo,,100,0,50000,Typical,Best,6412
2026-06-13 13:11:24,7,2026-06-20,Saturday,9:50 PM,6:15 AM,AMD,JAI,IndiGo,EL 95,505,1,95000,Typical,Cheapest,6375
2026-06-13 13:11:41,14,2026-06-27,Saturday,9:05 PM,10:45 PM,AMD,JAI,IndiGo,,100,0,50000,Typical,Best,6296
2026-06-13 13:11:41,14,2026-06-27,Saturday,9:05 PM,10:45 PM,AMD,JAI,IndiGo,,100,0,50000,Typical,Cheapest,6296
2026-06-13 13:11:57,30,2026-07-13,Monday,6:15 AM,8:00 AM,AMD,JAI,IndiGo,,105,0,50000,Typical,Best,5964
2026-06-13 13:11:57,30,2026-07-13,Monday,12:05 AM,8:40 AM,AMD,JAI,IndiGo,EL 100,515,1,100000,Typical,Cheapest,5809
2026-06-13 13:12:14,60,2026-08-12,Wednesday,5:05 PM,9:10 PM,AMD,JAI,IndiGo,EL 98,245,1,98000,High,Best,5809
2026-06-13 13:12:14,60,2026-08-12,Wednesday,5:05 PM,9:10 PM,AMD,JAI,IndiGo,EL 98,245,1,98000,High,Cheapest,5809
2026-06-13 13:12:27,1,2026-06-14,Sunday,4:20 AM,9:25 AM,AMD,COK,IndiGo,LR 139,305,1,139000,High,Best,9275
2026-06-13 13:12:27,1,2026-06-14,Sunday,8:45 PM,4:50 AM,AMD,COK,IndiGo,NQ 131,485,1,131000,High,Cheapest,9089
2026-06-13 13:12:39,3,2026-06-16,Tuesday,1:15 AM,7:30 AM,AMD,COK,IndiGo,OM 130,375,1,130000,Typical,Best,8047
2026-06-13 13:12:39,3,2026-06-16,Tuesday,1:15 AM,7:30 AM,AMD,COK,IndiGo,OM 130,375,1,130000,Typical,Cheapest,8047
2026-06-13 13:12:54,7,2026-06-20,Saturday,1:15 AM,7:30 AM,AMD,COK,IndiGo,OM 130,375,1,130000,Typical,Best,8234
2026-06-13 13:12:54,7,2026-06-20,Saturday,8:30 AM,5:45 PM,AMD,COK,IndiGo,YD 144,555,1,144000,Typical,Cheapest,8191
2026-06-13 13:13:07,14,2026-06-27,Saturday,8:05 AM,2:25 PM,AMD,COK,IndiGo,OM 138,380,1,138000,High,Best,8504
2026-06-13 13:13:07,14,2026-06-27,Saturday,8:45 PM,4:50 AM,AMD,COK,IndiGo,NQ 131,485,1,131000,High,Cheapest,8452
2026-06-13 13:13:26,30,2026-07-13,Monday,8:20 AM,2:00 PM,AMD,COK,IndiGo,LR 139,340,1,139000,Typical,Best,7535
2026-06-13 13:13:26,30,2026-07-13,Monday,8:20 AM,2:00 PM,AMD,COK,IndiGo,LR 139,340,1,139000,Typical,Cheapest,7535
2026-06-13 13:13:42,60,2026-08-12,Wednesday,8:20 AM,2:00 PM,AMD,COK,IndiGo,LR 141,340,1,141000,Typical,Best,7676
2026-06-13 13:13:42,60,2026-08-12,Wednesday,8:20 AM,2:00 PM,AMD,COK,IndiGo,LR 141,340,1,141000,Typical,Cheapest,7676
2026-06-13 13:13:55,1,2026-06-14,Sunday,3:40 PM,8:45 PM,AMD,IXC,IndiGo,AI 95,305,1,95000,High,Best,7682
2026-06-13 13:13:55,1,2026-06-14,Sunday,3:40 PM,8:45 PM,AMD,IXC,IndiGo,AI 95,305,1,95000,High,Cheapest,7682
2026-06-13 13:14:09,3,2026-06-16,Tuesday,9:35 PM,11:30 PM,AMD,IXC,IndiGo,,115,0,79000,High,Best,7010
2026-06-13 13:14:09,3,2026-06-16,Tuesday,9:35 PM,11:30 PM,AMD,IXC,IndiGo,,115,0,79000,High,Cheapest,7010
2026-06-13 13:14:22,7,2026-06-20,Saturday,11:35 AM,1:20 PM,AMD,IXC,IndiGo,,105,0,79000,High,Best,7992
2026-06-13 13:14:22,7,2026-06-20,Saturday,12:05 AM,9:10 AM,AMD,IXC,IndiGo,EL 98,545,1,98000,High,Cheapest,7317
2026-06-13 13:14:32,14,2026-06-27,Saturday,9:35 PM,11:30 PM,AMD,IXC,IndiGo,,115,0,79000,Typical,Best,6508
2026-06-13 13:14:32,14,2026-06-27,Saturday,9:35 PM,11:30 PM,AMD,IXC,IndiGo,,115,0,79000,Typical,Cheapest,6508
2026-06-13 13:14:48,30,2026-07-13,Monday,11:35 AM,1:20 PM,AMD,IXC,IndiGo,,105,0,81000,Typical,Best,6375
2026-06-13 13:14:48,30,2026-07-13,Monday,12:05 AM,9:10 AM,AMD,IXC,IndiGo,EL 99,545,1,99000,Typical,Cheapest,6260
2026-06-13 13:14:58,60,2026-08-12,Wednesday,11:35 AM,1:20 PM,AMD,IXC,IndiGo,,105,0,82000,Typical,Best,6230
2026-06-13 13:14:58,60,2026-08-12,Wednesday,11:35 AM,1:20 PM,AMD,IXC,IndiGo,,105,0,82000,Typical,Cheapest,6230
2026-06-13 13:15:14,1,2026-06-14,Sunday,1:15 AM,8:30 AM,AMD,IDR,IndiGo,OM 107,435,1,107000,Typical,Best,4446
2026-06-13 13:15:14,1,2026-06-14,Sunday,1:15 AM,8:30 AM,AMD,IDR,IndiGo,OM 107,435,1,107000,Typical,Cheapest,4446
2026-06-13 13:15:31,3,2026-06-16,Tuesday,8:05 AM,3:00 PM,AMD,IDR,IndiGo,OM 115,415,1,115000,High,Best,5120
2026-06-13 13:15:31,3,2026-06-16,Tuesday,8:05 AM,3:00 PM,AMD,IDR,IndiGo,OM 115,415,1,115000,High,Cheapest,5120
2026-06-13 13:15:41,7,2026-06-20,Saturday,9:00 AM,3:00 PM,AMD,IDR,IndiGo,OM 107,360,1,107000,High,Best,5120
2026-06-13 13:15:41,7,2026-06-20,Saturday,9:00 AM,3:00 PM,AMD,IDR,IndiGo,OM 107,360,1,107000,High,Cheapest,5120
2026-06-13 13:15:56,14,2026-06-27,Saturday,6:55 AM,8:10 AM,AMD,IDR,IndiGo,,75,0,37000,Typical,Best,4330
2026-06-13 13:15:56,14,2026-06-27,Saturday,6:55 AM,8:10 AM,AMD,IDR,IndiGo,,75,0,37000,Typical,Cheapest,4330
2026-06-13 13:16:13,30,2026-07-13,Monday,6:55 AM,8:10 AM,AMD,IDR,IndiGo,,75,0,37000,Typical,Best,3868
2026-06-13 13:16:13,30,2026-07-13,Monday,6:55 AM,8:10 AM,AMD,IDR,IndiGo,,75,0,37000,Typical,Cheapest,3868
2026-06-13 13:16:27,60,2026-08-12,Wednesday,6:55 AM,8:10 AM,AMD,IDR,IndiGo,,75,0,38000,Typical,Best,3637
2026-06-13 13:16:27,60,2026-08-12,Wednesday,6:55 AM,8:10 AM,AMD,IDR,IndiGo,,75,0,38000,Typical,Cheapest,3637
2026-06-13 13:16:42,1,2026-06-14,Sunday,12:05 AM,11:05 AM,AMD,LKO,IndiGo,EL 112,660,1,112000,High,Best,7334
2026-06-13 13:16:42,1,2026-06-14,Sunday,12:05 AM,11:05 AM,AMD,LKO,IndiGo,EL 112,660,1,112000,High,Cheapest,7334
2026-06-13 13:16:53,3,2026-06-16,Tuesday,8:15 AM,10:05 AM,AMD,LKO,IndiGo,,110,0,81000,High,Best,7119
2026-06-13 13:16:53,3,2026-06-16,Tuesday,8:15 AM,10:05 AM,AMD,LKO,IndiGo,,110,0,81000,High,Cheapest,7119
2026-06-13 13:17:05,7,2026-06-20,Saturday,8:15 AM,10:05 AM,AMD,LKO,IndiGo,,110,0,81000,High,Best,7003
2026-06-13 13:17:05,7,2026-06-20,Saturday,8:15 AM,10:05 AM,AMD,LKO,IndiGo,,110,0,81000,High,Cheapest,7003
2026-06-13 13:17:20,14,2026-06-27,Saturday,9:50 AM,2:30 PM,AMD,LKO,IndiGo,EL 112,280,1,112000,Typical,Best,6832
2026-06-13 13:17:20,14,2026-06-27,Saturday,9:50 AM,2:30 PM,AMD,LKO,IndiGo,EL 112,280,1,112000,Typical,Cheapest,6832
2026-06-13 13:17:35,30,2026-07-13,Monday,8:15 AM,10:05 AM,AMD,LKO,IndiGo,,110,0,82000,Typical,Best,6463
2026-06-13 13:17:35,30,2026-07-13,Monday,8:15 AM,10:05 AM,AMD,LKO,IndiGo,,110,0,82000,Typical,Cheapest,6463
2026-06-13 13:17:49,60,2026-08-12,Wednesday,12:05 AM,8:30 AM,AMD,LKO,IndiGo,EL 116,505,1,116000,High,Best,6440
2026-06-13 13:17:49,60,2026-08-12,Wednesday,12:05 AM,8:30 AM,AMD,LKO,IndiGo,EL 116,505,1,116000,High,Cheapest,6440
2026-06-13 13:18:01,1,2026-06-14,Sunday,7:15 AM,2:25 PM,STV,BOM,"Air India Express, Air India",EL 185,430,1,185000,,Best,
2026-06-13 13:18:01,1,2026-06-14,Sunday,7:15 AM,2:25 PM,STV,BOM,"Air India Express, Air India",EL 185,430,1,185000,,Cheapest,
2026-06-13 13:18:14,3,2026-06-16,Tuesday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 279,535,2,279000,,Best,
2026-06-13 13:18:14,3,2026-06-16,Tuesday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 279,535,2,279000,,Cheapest,
2026-06-13 13:18:27,7,2026-06-20,Saturday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 279,535,2,279000,,Best,
2026-06-13 13:18:27,7,2026-06-20,Saturday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 279,535,2,279000,,Cheapest,
2026-06-13 13:18:44,14,2026-06-27,Saturday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 279,535,2,279000,,Best,
2026-06-13 13:18:44,14,2026-06-27,Saturday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 279,535,2,279000,,Cheapest,
2026-06-13 13:18:54,30,2026-07-13,Monday,11:20 AM,10:25 PM,STV,BOM,"Air India Express, Air India",OK 363,665,2,363000,,Best,
2026-06-13 13:18:54,30,2026-07-13,Monday,11:20 AM,10:25 PM,STV,BOM,"Air India Express, Air India",OK 363,665,2,363000,,Cheapest,
2026-06-13 13:19:10,60,2026-08-12,Wednesday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 322,535,2,322000,,Best,
2026-06-13 13:19:10,60,2026-08-12,Wednesday,7:15 AM,4:10 PM,STV,BOM,"Air India Express, Air India",TQ 322,535,2,322000,,Cheapest,
2026-06-13 13:19:22,1,2026-06-14,Sunday,9:35 PM,11:35 PM,STV,DEL,Air India Express,,120,0,102000,Typical,Best,6677
2026-06-13 13:19:22,1,2026-06-14,Sunday,9:35 PM,11:35 PM,STV,DEL,Air India Express,,120,0,102000,Typical,Cheapest,6677
2026-06-13 13:19:36,3,2026-06-16,Tuesday,5:40 PM,7:30 PM,STV,DEL,IndiGo,,110,0,74000,High,Best,6944
